No_gen, Best, MQ, No_clus, max_clus, min_clus
1571,1.6328073057258565,1.755092637183575,20,5,4
1572,1.6328073057258565,1.755092637183575,20,5,4
1573,1.6328073057258565,1.755092637183575,20,5,4
1574,1.6328073057258565,1.755092637183575,20,5,4
1575,1.6328073057258565,1.755092637183575,20,5,4
1576,1.6328073057258565,1.755092637183575,20,5,4
1577,1.6328073057258565,1.755092637183575,20,5,4
1578,1.6328073057258565,1.755092637183575,20,5,4
1579,1.6328073057258565,1.755092637183575,20,5,4
1580,1.6328073057258565,1.755092637183575,20,5,4
1581,1.6328073057258565,1.755092637183575,20,5,4
1582,1.6328073057258565,1.755092637183575,20,5,4
1583,1.6328073057258565,1.755092637183575,20,5,4
1584,1.6328073057258565,1.755092637183575,20,5,4
1585,1.6328073057258565,1.755092637183575,20,5,4
1586,1.6328073057258565,1.755092637183575,20,5,4
1587,1.6328073057258565,1.755092637183575,20,5,4
1588,1.6328073057258565,1.755092637183575,20,5,4
1589,1.6328073057258565,1.755092637183575,20,5,4
1590,1.6328073057258565,1.755092637183575,20,5,4
1591,1.6328073057258565,1.755092637183575,20,5,4
1592,1.6328073057258565,1.755092637183575,20,5,4
1593,1.6328073057258565,1.755092637183575,20,5,4
1594,1.6328073057258565,1.755092637183575,20,5,4
1595,1.6328073057258565,1.755092637183575,20,5,4
1596,1.6328073057258565,1.755092637183575,20,5,4
1597,1.6328073057258565,1.755092637183575,20,5,4
1598,1.6328073057258565,1.755092637183575,20,5,4
1599,1.6328073057258565,1.755092637183575,20,5,4
1600,1.6328073057258565,1.755092637183575,20,5,4
1601,1.6328073057258565,1.755092637183575,20,5,4
1602,1.6328073057258565,1.755092637183575,20,5,4
1603,1.6328073057258565,1.755092637183575,20,5,4
1604,1.6328073057258565,1.755092637183575,20,5,4
1605,1.6328073057258565,1.755092637183575,20,5,4
1606,1.6328073057258565,1.755092637183575,20,5,4
1607,1.6328073057258565,1.755092637183575,20,5,4
1608,1.6328073057258565,1.755092637183575,20,5,4
1609,1.6328073057258565,1.755092637183575,20,5,4
1610,1.6328073057258565,1.755092637183575,20,5,4
1611,1.6328073057258565,1.755092637183575,20,5,4
1612,1.6328073057258565,1.755092637183575,20,5,4
1613,1.6328073057258565,1.755092637183575,20,5,4
1614,1.6328073057258565,1.755092637183575,20,5,4
1615,1.6328073057258565,1.755092637183575,20,5,4
1616,1.6328073057258565,1.755092637183575,20,5,4
1617,1.6328073057258565,1.755092637183575,20,5,4
1618,1.6328073057258565,1.755092637183575,20,5,4
1619,1.6328073057258565,1.755092637183575,20,5,4
1620,1.6328073057258565,1.755092637183575,20,5,4
1621,1.6328073057258565,1.755092637183575,20,5,4
1622,1.6328073057258565,1.755092637183575,20,5,4
1623,1.6328073057258565,1.755092637183575,20,5,4
1624,1.6328073057258565,1.755092637183575,20,5,4
1625,1.6328073057258565,1.755092637183575,20,5,4
1626,1.6328073057258565,1.755092637183575,20,5,4
1627,1.6328073057258565,1.755092637183575,20,5,4
1628,1.6328073057258565,1.755092637183575,20,5,4
1629,1.6328073057258565,1.755092637183575,20,5,4
1630,1.6328073057258565,1.755092637183575,20,5,4
1631,1.6328073057258565,1.755092637183575,20,5,4
1632,1.6328073057258565,1.755092637183575,20,5,4
1633,1.6328073057258565,1.755092637183575,20,5,4
1634,1.6328073057258565,1.755092637183575,20,5,4
1635,1.6328073057258565,1.755092637183575,20,5,4
1636,1.6328073057258565,1.755092637183575,20,5,4
1637,1.6328073057258565,1.755092637183575,20,5,4
1638,1.6328073057258565,1.755092637183575,20,5,4
1639,1.6328073057258565,1.755092637183575,20,5,4
1640,1.6328073057258565,1.755092637183575,20,5,4
1641,1.6328073057258565,1.755092637183575,20,5,4
1642,1.6328073057258565,1.755092637183575,20,5,4
1643,1.6328073057258565,1.755092637183575,20,5,4
1644,1.6328073057258565,1.755092637183575,20,5,4
1645,1.6328073057258565,1.755092637183575,20,5,4
1646,1.6328073057258565,1.755092637183575,20,5,4
1647,1.6328073057258565,1.755092637183575,20,5,4
1648,1.6328073057258565,1.755092637183575,20,5,4
1649,1.6328073057258565,1.755092637183575,20,5,4
1650,1.6328073057258565,1.755092637183575,20,5,4
1651,1.6328073057258565,1.755092637183575,20,5,4
1652,1.6328073057258565,1.755092637183575,20,5,4
1653,1.6328073057258565,1.755092637183575,20,5,4
1654,1.6328073057258565,1.755092637183575,20,5,4
1655,1.6328073057258565,1.755092637183575,20,5,4
1656,1.6328073057258565,1.755092637183575,20,5,4
1657,1.6328073057258565,1.755092637183575,20,5,4
1658,1.6328073057258565,1.755092637183575,20,5,4
1659,1.6328073057258565,1.755092637183575,20,5,4
1660,1.6328073057258565,1.755092637183575,20,5,4
1661,1.6328073057258565,1.755092637183575,20,5,4
1662,1.6328073057258565,1.755092637183575,20,5,4
1663,1.6328073057258565,1.755092637183575,20,5,4
1664,1.6328073057258565,1.755092637183575,20,5,4
1665,1.6328073057258565,1.755092637183575,20,5,4
1666,1.6328073057258565,1.755092637183575,20,5,4
1667,1.6328073057258565,1.755092637183575,20,5,4
1668,1.6328073057258565,1.755092637183575,20,5,4
1669,1.6328073057258565,1.755092637183575,20,5,4
1670,1.6328073057258565,1.755092637183575,20,5,4
1671,1.6328073057258565,1.755092637183575,20,5,4
1672,1.6328073057258565,1.755092637183575,20,5,4
1673,1.6328073057258565,1.755092637183575,20,5,4
1674,1.6328073057258565,1.755092637183575,20,5,4
1675,1.6328073057258565,1.755092637183575,20,5,4
1676,1.6328073057258565,1.755092637183575,20,5,4
1677,1.6328073057258565,1.755092637183575,20,5,4
1678,1.6328073057258565,1.755092637183575,20,5,4
1679,1.6328073057258565,1.755092637183575,20,5,4
1680,1.6328073057258565,1.755092637183575,20,5,4
1681,1.6328073057258565,1.755092637183575,20,5,4
1682,1.6328073057258565,1.755092637183575,20,5,4
1683,1.6328073057258565,1.755092637183575,20,5,4
1684,1.6328073057258565,1.755092637183575,20,5,4
1685,1.6328073057258565,1.755092637183575,20,5,4
1686,1.6328073057258565,1.755092637183575,20,5,4
1687,1.6328073057258565,1.755092637183575,20,5,4
1688,1.6328073057258565,1.755092637183575,20,5,4
1689,1.6328073057258565,1.755092637183575,20,5,4
1690,1.6328073057258565,1.755092637183575,20,5,4
1691,1.6328073057258565,1.755092637183575,20,5,4
1692,1.6328073057258565,1.755092637183575,20,5,4
1693,1.6328073057258565,1.755092637183575,20,5,4
1694,1.6328073057258565,1.755092637183575,20,5,4
1695,1.6328073057258565,1.755092637183575,20,5,4
1696,1.6328073057258565,1.755092637183575,20,5,4
1697,1.6328073057258565,1.755092637183575,20,5,4
1698,1.6328073057258565,1.755092637183575,20,5,4
1699,1.6328073057258565,1.755092637183575,20,5,4
1700,1.6328073057258565,1.755092637183575,20,5,4
1701,1.6328073057258565,1.755092637183575,20,5,4
1702,1.6328073057258565,1.755092637183575,20,5,4
1703,1.6328073057258565,1.755092637183575,20,5,4
1704,1.6328073057258565,1.755092637183575,20,5,4
1705,1.6328073057258565,1.755092637183575,20,5,4
1706,1.6328073057258565,1.755092637183575,20,5,4
1707,1.6328073057258565,1.755092637183575,20,5,4
1708,1.6328073057258565,1.755092637183575,20,5,4
1709,1.6328073057258565,1.755092637183575,20,5,4
1710,1.6328073057258565,1.755092637183575,20,5,4
1711,1.6328073057258565,1.755092637183575,20,5,4
1712,1.6328073057258565,1.755092637183575,20,5,4
1713,1.6328073057258565,1.755092637183575,20,5,4
1714,1.6328073057258565,1.755092637183575,20,5,4
1715,1.6328073057258565,1.755092637183575,20,5,4
1716,1.6328073057258565,1.755092637183575,20,5,4
1717,1.6328073057258565,1.755092637183575,20,5,4
1718,1.6328073057258565,1.755092637183575,20,5,4
1719,1.6328073057258565,1.755092637183575,20,5,4
1720,1.6328073057258565,1.755092637183575,20,5,4
1721,1.6328073057258565,1.755092637183575,20,5,4
1722,1.6328073057258565,1.755092637183575,20,5,4
1723,1.6328073057258565,1.755092637183575,20,5,4
1724,1.6328073057258565,1.755092637183575,20,5,4
1725,1.6328073057258565,1.755092637183575,20,5,4
1726,1.6328073057258565,1.755092637183575,20,5,4
1727,1.6328073057258565,1.755092637183575,20,5,4
1728,1.6328073057258565,1.755092637183575,20,5,4
1729,1.6328073057258565,1.755092637183575,20,5,4
1730,1.6328073057258565,1.755092637183575,20,5,4
1731,1.6328073057258565,1.755092637183575,20,5,4
1732,1.6328073057258565,1.755092637183575,20,5,4
1733,1.6328073057258565,1.755092637183575,20,5,4
1734,1.6328073057258565,1.755092637183575,20,5,4
1735,1.6328073057258565,1.755092637183575,20,5,4
1736,1.6328073057258565,1.755092637183575,20,5,4
1737,1.6328073057258565,1.755092637183575,20,5,4
1738,1.6328073057258565,1.755092637183575,20,5,4
1739,1.6328073057258565,1.755092637183575,20,5,4
1740,1.6328073057258565,1.755092637183575,20,5,4
1741,1.6328073057258565,1.755092637183575,20,5,4
1742,1.6328073057258565,1.755092637183575,20,5,4
1743,1.6328073057258565,1.755092637183575,20,5,4
1744,1.6328073057258565,1.755092637183575,20,5,4
1745,1.6328073057258565,1.755092637183575,20,5,4
1746,1.6328073057258565,1.755092637183575,20,5,4
1747,1.6328073057258565,1.755092637183575,20,5,4
1748,1.6328073057258565,1.755092637183575,20,5,4
1749,1.6328073057258565,1.755092637183575,20,5,4
1750,1.6328073057258565,1.755092637183575,20,5,4
1751,1.6328073057258565,1.755092637183575,20,5,4
1752,1.6328073057258565,1.755092637183575,20,5,4
1753,1.6328073057258565,1.755092637183575,20,5,4
1754,1.6328073057258565,1.755092637183575,20,5,4
1755,1.6328073057258565,1.755092637183575,20,5,4
1756,1.6328073057258565,1.755092637183575,20,5,4
1757,1.6328073057258565,1.755092637183575,20,5,4
1758,1.6328073057258565,1.755092637183575,20,5,4
1759,1.6328073057258565,1.755092637183575,20,5,4
1760,1.6328073057258565,1.755092637183575,20,5,4
1761,1.6328073057258565,1.755092637183575,20,5,4
1762,1.6328073057258565,1.755092637183575,20,5,4
1763,1.6328073057258565,1.755092637183575,20,5,4
1764,1.6328073057258565,1.755092637183575,20,5,4
1765,1.6328073057258565,1.755092637183575,20,5,4
1766,1.6328073057258565,1.755092637183575,20,5,4
1767,1.6328073057258565,1.755092637183575,20,5,4
1768,1.6328073057258565,1.755092637183575,20,5,4
1769,1.6328073057258565,1.755092637183575,20,5,4
1770,1.6328073057258565,1.755092637183575,20,5,4
1771,1.6328073057258565,1.755092637183575,20,5,4
1772,1.6328073057258565,1.755092637183575,20,5,4
1773,1.6328073057258565,1.755092637183575,20,5,4
1774,1.6328073057258565,1.755092637183575,20,5,4
1775,1.6328073057258565,1.755092637183575,20,5,4
1776,1.6328073057258565,1.755092637183575,20,5,4
1777,1.6328073057258565,1.755092637183575,20,5,4
1778,1.6328073057258565,1.755092637183575,20,5,4
1779,1.6328073057258565,1.755092637183575,20,5,4
1780,1.6328073057258565,1.755092637183575,20,5,4
1781,1.6328073057258565,1.755092637183575,20,5,4
1782,1.6328073057258565,1.755092637183575,20,5,4
1783,1.6328073057258565,1.755092637183575,20,5,4
1784,1.6328073057258565,1.755092637183575,20,5,4
1785,1.6328073057258565,1.755092637183575,20,5,4
1786,1.6328073057258565,1.755092637183575,20,5,4
1787,1.6328073057258565,1.755092637183575,20,5,4
1788,1.6328073057258565,1.755092637183575,20,5,4
1789,1.6328073057258565,1.755092637183575,20,5,4
1790,1.6328073057258565,1.755092637183575,20,5,4
1791,1.6328073057258565,1.755092637183575,20,5,4
1792,1.6328073057258565,1.755092637183575,20,5,4
1793,1.6328073057258565,1.755092637183575,20,5,4
1794,1.6328073057258565,1.755092637183575,20,5,4
1795,1.6328073057258565,1.755092637183575,20,5,4
1796,1.6328073057258565,1.755092637183575,20,5,4
1797,1.6328073057258565,1.755092637183575,20,5,4
1798,1.6328073057258565,1.755092637183575,20,5,4
1799,1.6328073057258565,1.755092637183575,20,5,4
1800,1.6328073057258565,1.755092637183575,20,5,4
1801,1.6328073057258565,1.755092637183575,20,5,4
1802,1.6328073057258565,1.755092637183575,20,5,4
1803,1.6328073057258565,1.755092637183575,20,5,4
1804,1.6328073057258565,1.755092637183575,20,5,4
1805,1.6328073057258565,1.755092637183575,20,5,4
1806,1.6328073057258565,1.755092637183575,20,5,4
1807,1.6328073057258565,1.755092637183575,20,5,4
1808,1.6328073057258565,1.755092637183575,20,5,4
1809,1.6328073057258565,1.755092637183575,20,5,4
1810,1.6328073057258565,1.755092637183575,20,5,4
1811,1.6328073057258565,1.755092637183575,20,5,4
1812,1.6328073057258565,1.755092637183575,20,5,4
1813,1.6328073057258565,1.755092637183575,20,5,4
1814,1.6328073057258565,1.755092637183575,20,5,4
1815,1.6328073057258565,1.755092637183575,20,5,4
1816,1.6328073057258565,1.755092637183575,20,5,4
1817,1.6328073057258565,1.755092637183575,20,5,4
1818,1.6328073057258565,1.755092637183575,20,5,4
1819,1.6328073057258565,1.755092637183575,20,5,4
1820,1.6328073057258565,1.755092637183575,20,5,4
1821,1.6328073057258565,1.755092637183575,20,5,4
1822,1.6328073057258565,1.755092637183575,20,5,4
1823,1.6328073057258565,1.755092637183575,20,5,4
1824,1.6328073057258565,1.755092637183575,20,5,4
1825,1.6328073057258565,1.755092637183575,20,5,4
1826,1.6328073057258565,1.755092637183575,20,5,4
1827,1.6328073057258565,1.755092637183575,20,5,4
1828,1.6328073057258565,1.755092637183575,20,5,4
1829,1.6328073057258565,1.755092637183575,20,5,4
1830,1.6328073057258565,1.755092637183575,20,5,4
1831,1.6328073057258565,1.755092637183575,20,5,4
1832,1.6328073057258565,1.755092637183575,20,5,4
1833,1.6328073057258565,1.755092637183575,20,5,4
1834,1.6328073057258565,1.755092637183575,20,5,4
1835,1.6328073057258565,1.755092637183575,20,5,4
1836,1.6328073057258565,1.755092637183575,20,5,4
1837,1.6328073057258565,1.755092637183575,20,5,4
1838,1.6328073057258565,1.755092637183575,20,5,4
1839,1.6328073057258565,1.755092637183575,20,5,4
1840,1.6328073057258565,1.755092637183575,20,5,4
1841,1.6328073057258565,1.755092637183575,20,5,4
1842,1.6328073057258565,1.755092637183575,20,5,4
1843,1.6328073057258565,1.755092637183575,20,5,4
1844,1.6328073057258565,1.755092637183575,20,5,4
1845,1.6328073057258565,1.755092637183575,20,5,4
1846,1.6328073057258565,1.755092637183575,20,5,4
1847,1.6328073057258565,1.755092637183575,20,5,4
1848,1.6328073057258565,1.755092637183575,20,5,4
1849,1.6328073057258565,1.755092637183575,20,5,4
1850,1.6328073057258565,1.755092637183575,20,5,4
1851,1.6328073057258565,1.755092637183575,20,5,4
1852,1.6328073057258565,1.755092637183575,20,5,4
1853,1.6328073057258565,1.755092637183575,20,5,4
1854,1.6328073057258565,1.755092637183575,20,5,4
1855,1.6328073057258565,1.755092637183575,20,5,4
1856,1.6328073057258565,1.755092637183575,20,5,4
1857,1.6328073057258565,1.755092637183575,20,5,4
1858,1.6328073057258565,1.755092637183575,20,5,4
1859,1.6328073057258565,1.755092637183575,20,5,4
1860,1.6328073057258565,1.755092637183575,20,5,4
1861,1.6328073057258565,1.755092637183575,20,5,4
1862,1.6328073057258565,1.755092637183575,20,5,4
1863,1.6328073057258565,1.755092637183575,20,5,4
1864,1.6328073057258565,1.755092637183575,20,5,4
1865,1.6328073057258565,1.755092637183575,20,5,4
1866,1.6328073057258565,1.755092637183575,20,5,4
1867,1.6328073057258565,1.755092637183575,20,5,4
1868,1.6328073057258565,1.755092637183575,20,5,4
1869,1.6328073057258565,1.755092637183575,20,5,4
1870,1.6328073057258565,1.755092637183575,20,5,4
1871,1.6328073057258565,1.755092637183575,20,5,4
1872,1.6328073057258565,1.755092637183575,20,5,4
1873,1.6328073057258565,1.755092637183575,20,5,4
1874,1.6328073057258565,1.755092637183575,20,5,4
1875,1.6328073057258565,1.755092637183575,20,5,4
1876,1.6328073057258565,1.755092637183575,20,5,4
1877,1.6328073057258565,1.755092637183575,20,5,4
1878,1.6328073057258565,1.755092637183575,20,5,4
1879,1.6328073057258565,1.755092637183575,20,5,4
1880,1.6328073057258565,1.755092637183575,20,5,4
1881,1.6328073057258565,1.755092637183575,20,5,4
1882,1.6328073057258565,1.755092637183575,20,5,4
1883,1.6328073057258565,1.755092637183575,20,5,4
1884,1.6328073057258565,1.755092637183575,20,5,4
1885,1.6328073057258565,1.755092637183575,20,5,4
1886,1.6328073057258565,1.755092637183575,20,5,4
1887,1.6328073057258565,1.755092637183575,20,5,4
1888,1.6328073057258565,1.755092637183575,20,5,4
1889,1.6328073057258565,1.755092637183575,20,5,4
1890,1.6328073057258565,1.755092637183575,20,5,4
1891,1.6328073057258565,1.755092637183575,20,5,4
1892,1.6328073057258565,1.755092637183575,20,5,4
1893,1.6328073057258565,1.755092637183575,20,5,4
1894,1.6328073057258565,1.755092637183575,20,5,4
1895,1.6328073057258565,1.755092637183575,20,5,4
1896,1.6328073057258565,1.755092637183575,20,5,4
1897,1.6328073057258565,1.755092637183575,20,5,4
1898,1.6328073057258565,1.755092637183575,20,5,4
1899,1.6328073057258565,1.755092637183575,20,5,4
1900,1.6328073057258565,1.755092637183575,20,5,4
1901,1.6328073057258565,1.755092637183575,20,5,4
1902,1.6328073057258565,1.755092637183575,20,5,4
1903,1.6328073057258565,1.755092637183575,20,5,4
1904,1.6328073057258565,1.755092637183575,20,5,4
1905,1.6328073057258565,1.755092637183575,20,5,4
1906,1.6328073057258565,1.755092637183575,20,5,4
1907,1.6328073057258565,1.755092637183575,20,5,4
1908,1.6328073057258565,1.755092637183575,20,5,4
1909,1.6328073057258565,1.755092637183575,20,5,4
1910,1.6328073057258565,1.755092637183575,20,5,4
1911,1.6328073057258565,1.755092637183575,20,5,4
1912,1.6328073057258565,1.755092637183575,20,5,4
1913,1.6328073057258565,1.755092637183575,20,5,4
1914,1.6328073057258565,1.755092637183575,20,5,4
1915,1.6328073057258565,1.755092637183575,20,5,4
1916,1.6328073057258565,1.755092637183575,20,5,4
1917,1.6328073057258565,1.755092637183575,20,5,4
1918,1.6328073057258565,1.755092637183575,20,5,4
1919,1.6328073057258565,1.755092637183575,20,5,4
1920,1.6328073057258565,1.755092637183575,20,5,4
1921,1.6328073057258565,1.755092637183575,20,5,4
1922,1.6328073057258565,1.755092637183575,20,5,4
1923,1.6328073057258565,1.755092637183575,20,5,4
1924,1.6328073057258565,1.755092637183575,20,5,4
1925,1.6328073057258565,1.755092637183575,20,5,4
1926,1.6328073057258565,1.755092637183575,20,5,4
1927,1.6328073057258565,1.755092637183575,20,5,4
1928,1.6328073057258565,1.755092637183575,20,5,4
1929,1.6328073057258565,1.755092637183575,20,5,4
1930,1.6524454008892775,1.7770739479476658,20,5,4
1931,1.6524454008892775,1.7770739479476658,20,5,4
1932,1.6524454008892775,1.7770739479476658,20,5,4
1933,1.6524454008892775,1.7770739479476658,20,5,4
1934,1.6524454008892775,1.7770739479476658,20,5,4
1935,1.6524454008892775,1.7770739479476658,20,5,4
1936,1.6524454008892775,1.7770739479476658,20,5,4
1937,1.6524454008892775,1.7770739479476658,20,5,4
1938,1.6524454008892775,1.7770739479476658,20,5,4
1939,1.6524454008892775,1.7770739479476658,20,5,4
1940,1.6524454008892775,1.7770739479476658,20,5,4
1941,1.6524454008892775,1.7770739479476658,20,5,4
1942,1.6524454008892775,1.7770739479476658,20,5,4
1943,1.6524454008892775,1.7770739479476658,20,5,4
1944,1.6524454008892775,1.7770739479476658,20,5,4
1945,1.6524454008892775,1.7770739479476658,20,5,4
1946,1.6524454008892775,1.7770739479476658,20,5,4
1947,1.6524454008892775,1.7770739479476658,20,5,4
1948,1.6524454008892775,1.7770739479476658,20,5,4
1949,1.6524454008892775,1.7770739479476658,20,5,4
1950,1.6524454008892775,1.7770739479476658,20,5,4
1951,1.6524454008892775,1.7770739479476658,20,5,4
1952,1.6524454008892775,1.7770739479476658,20,5,4
1953,1.6524454008892775,1.7770739479476658,20,5,4
1954,1.6524454008892775,1.7770739479476658,20,5,4
1955,1.6524454008892775,1.7770739479476658,20,5,4
1956,1.6524454008892775,1.7770739479476658,20,5,4
1957,1.6524454008892775,1.7770739479476658,20,5,4
1958,1.6524454008892775,1.7770739479476658,20,5,4
1959,1.6524454008892775,1.7770739479476658,20,5,4
1960,1.6524454008892775,1.7770739479476658,20,5,4
