No_gen, Best, MQ, No_clus, max_clus, min_clus
2137,2.1028885298644537,2.1457575289114694,21,4,1
2138,2.1028885298644537,2.1457575289114694,21,4,1
2139,2.1028885298644537,2.1457575289114694,21,4,1
2140,2.1028885298644537,2.1457575289114694,21,4,1
2141,2.1028885298644537,2.1457575289114694,21,4,1
2142,2.1028885298644537,2.1457575289114694,21,4,1
2143,2.1028885298644537,2.1457575289114694,21,4,1
2144,2.1028885298644537,2.1457575289114694,21,4,1
2145,2.1028885298644537,2.1457575289114694,21,4,1
2146,2.1028885298644537,2.1457575289114694,21,4,1
2147,2.1028885298644537,2.1457575289114694,21,4,1
2148,2.1028885298644537,2.1457575289114694,21,4,1
2149,2.1028885298644537,2.1457575289114694,21,4,1
2150,2.1028885298644537,2.1457575289114694,21,4,1
2151,2.1028885298644537,2.1457575289114694,21,4,1
2152,2.1028885298644537,2.1457575289114694,21,4,1
2153,2.1028885298644537,2.1457575289114694,21,4,1
2154,2.1028885298644537,2.1457575289114694,21,4,1
2155,2.1028885298644537,2.1457575289114694,21,4,1
2156,2.1028885298644537,2.1457575289114694,21,4,1
2157,2.1028885298644537,2.1457575289114694,21,4,1
2158,2.1028885298644537,2.1457575289114694,21,4,1
2159,2.1028885298644537,2.1457575289114694,21,4,1
2160,2.1028885298644537,2.1457575289114694,21,4,1
2161,2.1028885298644537,2.1457575289114694,21,4,1
2162,2.1028885298644537,2.1457575289114694,21,4,1
2163,2.1028885298644537,2.1457575289114694,21,4,1
2164,2.1028885298644537,2.1457575289114694,21,4,1
2165,2.1028885298644537,2.1457575289114694,21,4,1
2166,2.1028885298644537,2.1457575289114694,21,4,1
2167,2.1028885298644537,2.1457575289114694,21,4,1
2168,2.1028885298644537,2.1457575289114694,21,4,1
2169,2.1028885298644537,2.1457575289114694,21,4,1
2170,2.1028885298644537,2.1457575289114694,21,4,1
2171,2.1028885298644537,2.1457575289114694,21,4,1
2172,2.1028885298644537,2.1457575289114694,21,4,1
2173,2.1028885298644537,2.1457575289114694,21,4,1
2174,2.1028885298644537,2.1457575289114694,21,4,1
2175,2.1028885298644537,2.1457575289114694,21,4,1
2176,2.1028885298644537,2.1457575289114694,21,4,1
2177,2.1028885298644537,2.1457575289114694,21,4,1
2178,2.1028885298644537,2.1457575289114694,21,4,1
2179,2.1028885298644537,2.1457575289114694,21,4,1
2180,2.1028885298644537,2.1457575289114694,21,4,1
2181,2.1028885298644537,2.1457575289114694,21,4,1
2182,2.1028885298644537,2.1457575289114694,21,4,1
2183,2.1028885298644537,2.1457575289114694,21,4,1
2184,2.1028885298644537,2.1457575289114694,21,4,1
2185,2.1028885298644537,2.1457575289114694,21,4,1
2186,2.1028885298644537,2.1457575289114694,21,4,1
2187,2.1028885298644537,2.1457575289114694,21,4,1
2188,2.1028885298644537,2.1457575289114694,21,4,1
2189,2.1028885298644537,2.1457575289114694,21,4,1
2190,2.1028885298644537,2.1457575289114694,21,4,1
2191,2.1028885298644537,2.1457575289114694,21,4,1
2192,2.1028885298644537,2.1457575289114694,21,4,1
2193,2.1028885298644537,2.1457575289114694,21,4,1
2194,2.1028885298644537,2.1457575289114694,21,4,1
2195,2.1028885298644537,2.1457575289114694,21,4,1
2196,2.1028885298644537,2.1457575289114694,21,4,1
2197,2.1028885298644537,2.1457575289114694,21,4,1
2198,2.1028885298644537,2.1457575289114694,21,4,1
2199,2.1028885298644537,2.1457575289114694,21,4,1
2200,2.1028885298644537,2.1457575289114694,21,4,1
2201,2.1028885298644537,2.1457575289114694,21,4,1
2202,2.1028885298644537,2.1457575289114694,21,4,1
2203,2.1028885298644537,2.1457575289114694,21,4,1
2204,2.1028885298644537,2.1457575289114694,21,4,1
2205,2.1028885298644537,2.1457575289114694,21,4,1
2206,2.1028885298644537,2.1457575289114694,21,4,1
2207,2.1028885298644537,2.1457575289114694,21,4,1
2208,2.1028885298644537,2.1457575289114694,21,4,1
2209,2.1028885298644537,2.1457575289114694,21,4,1
2210,2.1028885298644537,2.1457575289114694,21,4,1
2211,2.1028885298644537,2.1457575289114694,21,4,1
2212,2.1028885298644537,2.1457575289114694,21,4,1
2213,2.1028885298644537,2.1457575289114694,21,4,1
2214,2.1028885298644537,2.1457575289114694,21,4,1
2215,2.1028885298644537,2.1457575289114694,21,4,1
2216,2.1028885298644537,2.1457575289114694,21,4,1
2217,2.1028885298644537,2.1457575289114694,21,4,1
2218,2.1028885298644537,2.1457575289114694,21,4,1
2219,2.1028885298644537,2.1457575289114694,21,4,1
2220,2.1028885298644537,2.1457575289114694,21,4,1
2221,2.1028885298644537,2.1457575289114694,21,4,1
2222,2.1028885298644537,2.1457575289114694,21,4,1
2223,2.1028885298644537,2.1457575289114694,21,4,1
2224,2.1028885298644537,2.1457575289114694,21,4,1
2225,2.1028885298644537,2.1457575289114694,21,4,1
2226,2.1028885298644537,2.1457575289114694,21,4,1
2227,2.1028885298644537,2.1457575289114694,21,4,1
2228,2.1028885298644537,2.1457575289114694,21,4,1
2229,2.1028885298644537,2.1457575289114694,21,4,1
2230,2.1028885298644537,2.1457575289114694,21,4,1
2231,2.1028885298644537,2.1457575289114694,21,4,1
2232,2.1028885298644537,2.1457575289114694,21,4,1
2233,2.1028885298644537,2.1457575289114694,21,4,1
2234,2.1028885298644537,2.1457575289114694,21,4,1
2235,2.1028885298644537,2.1457575289114694,21,4,1
2236,2.1028885298644537,2.1457575289114694,21,4,1
2237,2.1028885298644537,2.1457575289114694,21,4,1
2238,2.1028885298644537,2.1457575289114694,21,4,1
2239,2.1028885298644537,2.1457575289114694,21,4,1
2240,2.1028885298644537,2.1457575289114694,21,4,1
2241,2.1028885298644537,2.1457575289114694,21,4,1
2242,2.1028885298644537,2.1457575289114694,21,4,1
2243,2.1028885298644537,2.1457575289114694,21,4,1
2244,2.1028885298644537,2.1457575289114694,21,4,1
2245,2.1028885298644537,2.1457575289114694,21,4,1
2246,2.1028885298644537,2.1457575289114694,21,4,1
2247,2.1028885298644537,2.1457575289114694,21,4,1
2248,2.1028885298644537,2.1457575289114694,21,4,1
2249,2.1028885298644537,2.1457575289114694,21,4,1
2250,2.1028885298644537,2.1457575289114694,21,4,1
2251,2.1028885298644537,2.1457575289114694,21,4,1
2252,2.1028885298644537,2.1457575289114694,21,4,1
2253,2.1028885298644537,2.1457575289114694,21,4,1
2254,2.1028885298644537,2.1457575289114694,21,4,1
2255,2.1028885298644537,2.1457575289114694,21,4,1
2256,2.1028885298644537,2.1457575289114694,21,4,1
2257,2.1028885298644537,2.1457575289114694,21,4,1
2258,2.1028885298644537,2.1457575289114694,21,4,1
2259,2.1028885298644537,2.1457575289114694,21,4,1
2260,2.1028885298644537,2.1457575289114694,21,4,1
2261,2.1028885298644537,2.1457575289114694,21,4,1
2262,2.1028885298644537,2.1457575289114694,21,4,1
2263,2.1028885298644537,2.1457575289114694,21,4,1
2264,2.1028885298644537,2.1457575289114694,21,4,1
2265,2.1028885298644537,2.1457575289114694,21,4,1
2266,2.1028885298644537,2.1457575289114694,21,4,1
2267,2.1028885298644537,2.1457575289114694,21,4,1
2268,2.1028885298644537,2.1457575289114694,21,4,1
2269,2.1028885298644537,2.1457575289114694,21,4,1
2270,2.1028885298644537,2.1457575289114694,21,4,1
2271,2.1028885298644537,2.1457575289114694,21,4,1
2272,2.1028885298644537,2.1457575289114694,21,4,1
2273,2.1028885298644537,2.1457575289114694,21,4,1
2274,2.1028885298644537,2.1457575289114694,21,4,1
2275,2.1028885298644537,2.1457575289114694,21,4,1
2276,2.1028885298644537,2.1457575289114694,21,4,1
2277,2.1028885298644537,2.1457575289114694,21,4,1
2278,2.1028885298644537,2.1457575289114694,21,4,1
2279,2.1028885298644537,2.1457575289114694,21,4,1
2280,2.1028885298644537,2.1457575289114694,21,4,1
2281,2.1028885298644537,2.1457575289114694,21,4,1
2282,2.1028885298644537,2.1457575289114694,21,4,1
2283,2.1028885298644537,2.1457575289114694,21,4,1
2284,2.1028885298644537,2.1457575289114694,21,4,1
2285,2.1028885298644537,2.1457575289114694,21,4,1
2286,2.1028885298644537,2.1457575289114694,21,4,1
2287,2.1028885298644537,2.1457575289114694,21,4,1
2288,2.1028885298644537,2.1457575289114694,21,4,1
2289,2.1028885298644537,2.1457575289114694,21,4,1
2290,2.1028885298644537,2.1457575289114694,21,4,1
2291,2.1028885298644537,2.1457575289114694,21,4,1
2292,2.1028885298644537,2.1457575289114694,21,4,1
2293,2.1028885298644537,2.1457575289114694,21,4,1
2294,2.1028885298644537,2.1457575289114694,21,4,1
2295,2.1028885298644537,2.1457575289114694,21,4,1
2296,2.1028885298644537,2.1457575289114694,21,4,1
2297,2.1028885298644537,2.1457575289114694,21,4,1
2298,2.1028885298644537,2.1457575289114694,21,4,1
2299,2.1028885298644537,2.1457575289114694,21,4,1
2300,2.1028885298644537,2.1457575289114694,21,4,1
2301,2.1028885298644537,2.1457575289114694,21,4,1
2302,2.1028885298644537,2.1457575289114694,21,4,1
2303,2.1028885298644537,2.1457575289114694,21,4,1
2304,2.1028885298644537,2.1457575289114694,21,4,1
2305,2.1028885298644537,2.1457575289114694,21,4,1
2306,2.1028885298644537,2.1457575289114694,21,4,1
2307,2.1028885298644537,2.1457575289114694,21,4,1
2308,2.1028885298644537,2.1457575289114694,21,4,1
2309,2.1028885298644537,2.1457575289114694,21,4,1
2310,2.1028885298644537,2.1457575289114694,21,4,1
2311,2.1028885298644537,2.1457575289114694,21,4,1
2312,2.1028885298644537,2.1457575289114694,21,4,1
2313,2.1028885298644537,2.1457575289114694,21,4,1
2314,2.1028885298644537,2.1457575289114694,21,4,1
2315,2.1028885298644537,2.1457575289114694,21,4,1
2316,2.1028885298644537,2.1457575289114694,21,4,1
2317,2.1028885298644537,2.1457575289114694,21,4,1
2318,2.1028885298644537,2.1457575289114694,21,4,1
2319,2.1028885298644537,2.1457575289114694,21,4,1
2320,2.1028885298644537,2.1457575289114694,21,4,1
2321,2.1028885298644537,2.1457575289114694,21,4,1
2322,2.1028885298644537,2.1457575289114694,21,4,1
2323,2.1028885298644537,2.1457575289114694,21,4,1
2324,2.1028885298644537,2.1457575289114694,21,4,1
2325,2.1028885298644537,2.1457575289114694,21,4,1
2326,2.1028885298644537,2.1457575289114694,21,4,1
2327,2.1028885298644537,2.1457575289114694,21,4,1
2328,2.1028885298644537,2.1457575289114694,21,4,1
2329,2.1028885298644537,2.1457575289114694,21,4,1
2330,2.1028885298644537,2.1457575289114694,21,4,1
2331,2.1028885298644537,2.1457575289114694,21,4,1
2332,2.1028885298644537,2.1457575289114694,21,4,1
2333,2.1028885298644537,2.1457575289114694,21,4,1
2334,2.1028885298644537,2.1457575289114694,21,4,1
2335,2.1028885298644537,2.1457575289114694,21,4,1
2336,2.1028885298644537,2.1457575289114694,21,4,1
2337,2.1028885298644537,2.1457575289114694,21,4,1
2338,2.1028885298644537,2.1457575289114694,21,4,1
2339,2.1028885298644537,2.1457575289114694,21,4,1
2340,2.1028885298644537,2.1457575289114694,21,4,1
2341,2.1028885298644537,2.1457575289114694,21,4,1
2342,2.1028885298644537,2.1457575289114694,21,4,1
2343,2.1028885298644537,2.1457575289114694,21,4,1
2344,2.1028885298644537,2.1457575289114694,21,4,1
2345,2.1028885298644537,2.1457575289114694,21,4,1
2346,2.1028885298644537,2.1457575289114694,21,4,1
2347,2.1028885298644537,2.1457575289114694,21,4,1
2348,2.1028885298644537,2.1457575289114694,21,4,1
2349,2.1028885298644537,2.1457575289114694,21,4,1
2350,2.1028885298644537,2.1457575289114694,21,4,1
2351,2.1028885298644537,2.1457575289114694,21,4,1
2352,2.1028885298644537,2.1457575289114694,21,4,1
2353,2.1028885298644537,2.1457575289114694,21,4,1
2354,2.1028885298644537,2.1457575289114694,21,4,1
2355,2.1028885298644537,2.1457575289114694,21,4,1
2356,2.1028885298644537,2.1457575289114694,21,4,1
2357,2.1028885298644537,2.1457575289114694,21,4,1
2358,2.1028885298644537,2.1457575289114694,21,4,1
2359,2.1028885298644537,2.1457575289114694,21,4,1
2360,2.1028885298644537,2.1457575289114694,21,4,1
2361,2.1028885298644537,2.1457575289114694,21,4,1
2362,2.1028885298644537,2.1457575289114694,21,4,1
2363,2.1028885298644537,2.1457575289114694,21,4,1
2364,2.1028885298644537,2.1457575289114694,21,4,1
2365,2.1028885298644537,2.1457575289114694,21,4,1
2366,2.1028885298644537,2.1457575289114694,21,4,1
2367,2.1028885298644537,2.1457575289114694,21,4,1
2368,2.1028885298644537,2.1457575289114694,21,4,1
2369,2.1028885298644537,2.1457575289114694,21,4,1
2370,2.1028885298644537,2.1457575289114694,21,4,1
2371,2.1028885298644537,2.1457575289114694,21,4,1
2372,2.1028885298644537,2.1457575289114694,21,4,1
2373,2.1028885298644537,2.1457575289114694,21,4,1
2374,2.1028885298644537,2.1457575289114694,21,4,1
2375,2.1028885298644537,2.1457575289114694,21,4,1
2376,2.1028885298644537,2.1457575289114694,21,4,1
2377,2.1028885298644537,2.1457575289114694,21,4,1
2378,2.1028885298644537,2.1457575289114694,21,4,1
2379,2.1028885298644537,2.1457575289114694,21,4,1
2380,2.1028885298644537,2.1457575289114694,21,4,1
2381,2.1028885298644537,2.1457575289114694,21,4,1
2382,2.1028885298644537,2.1457575289114694,21,4,1
2383,2.1028885298644537,2.1457575289114694,21,4,1
2384,2.1028885298644537,2.1457575289114694,21,4,1
2385,2.1028885298644537,2.1457575289114694,21,4,1
2386,2.1028885298644537,2.1457575289114694,21,4,1
2387,2.1028885298644537,2.1457575289114694,21,4,1
2388,2.1028885298644537,2.1457575289114694,21,4,1
2389,2.1028885298644537,2.1457575289114694,21,4,1
2390,2.1028885298644537,2.1457575289114694,21,4,1
2391,2.1028885298644537,2.1457575289114694,21,4,1
2392,2.1028885298644537,2.1457575289114694,21,4,1
2393,2.1028885298644537,2.1457575289114694,21,4,1
2394,2.1028885298644537,2.1457575289114694,21,4,1
2395,2.1028885298644537,2.1457575289114694,21,4,1
2396,2.1028885298644537,2.1457575289114694,21,4,1
2397,2.1028885298644537,2.1457575289114694,21,4,1
2398,2.1028885298644537,2.1457575289114694,21,4,1
2399,2.1028885298644537,2.1457575289114694,21,4,1
2400,2.1028885298644537,2.1457575289114694,21,4,1
2401,2.1028885298644537,2.1457575289114694,21,4,1
2402,2.1028885298644537,2.1457575289114694,21,4,1
2403,2.1028885298644537,2.1457575289114694,21,4,1
2404,2.1028885298644537,2.1457575289114694,21,4,1
2405,2.1028885298644537,2.1457575289114694,21,4,1
2406,2.1028885298644537,2.1457575289114694,21,4,1
2407,2.1028885298644537,2.1457575289114694,21,4,1
2408,2.1028885298644537,2.1457575289114694,21,4,1
2409,2.1028885298644537,2.1457575289114694,21,4,1
2410,2.1028885298644537,2.1457575289114694,21,4,1
2411,2.1028885298644537,2.1457575289114694,21,4,1
2412,2.1028885298644537,2.1457575289114694,21,4,1
2413,2.1028885298644537,2.1457575289114694,21,4,1
2414,2.1028885298644537,2.1457575289114694,21,4,1
2415,2.1028885298644537,2.1457575289114694,21,4,1
2416,2.1028885298644537,2.1457575289114694,21,4,1
2417,2.1028885298644537,2.1457575289114694,21,4,1
2418,2.1028885298644537,2.1457575289114694,21,4,1
2419,2.1028885298644537,2.1457575289114694,21,4,1
2420,2.1028885298644537,2.1457575289114694,21,4,1
2421,2.1028885298644537,2.1457575289114694,21,4,1
2422,2.1028885298644537,2.1457575289114694,21,4,1
2423,2.1028885298644537,2.1457575289114694,21,4,1
2424,2.1028885298644537,2.1457575289114694,21,4,1
2425,2.1028885298644537,2.1457575289114694,21,4,1
2426,2.1028885298644537,2.1457575289114694,21,4,1
2427,2.1028885298644537,2.1457575289114694,21,4,1
2428,2.1028885298644537,2.1457575289114694,21,4,1
2429,2.1028885298644537,2.1457575289114694,21,4,1
2430,2.1028885298644537,2.1457575289114694,21,4,1
2431,2.1028885298644537,2.1457575289114694,21,4,1
2432,2.1028885298644537,2.1457575289114694,21,4,1
2433,2.1028885298644537,2.1457575289114694,21,4,1
2434,2.1028885298644537,2.1457575289114694,21,4,1
2435,2.1028885298644537,2.1457575289114694,21,4,1
2436,2.1028885298644537,2.1457575289114694,21,4,1
2437,2.1028885298644537,2.1457575289114694,21,4,1
2438,2.1028885298644537,2.1457575289114694,21,4,1
2439,2.1028885298644537,2.1457575289114694,21,4,1
2440,2.1028885298644537,2.1457575289114694,21,4,1
2441,2.1028885298644537,2.1457575289114694,21,4,1
2442,2.1028885298644537,2.1457575289114694,21,4,1
2443,2.1028885298644537,2.1457575289114694,21,4,1
2444,2.1028885298644537,2.1457575289114694,21,4,1
2445,2.1028885298644537,2.1457575289114694,21,4,1
2446,2.1028885298644537,2.1457575289114694,21,4,1
2447,2.1028885298644537,2.1457575289114694,21,4,1
2448,2.1028885298644537,2.1457575289114694,21,4,1
2449,2.1028885298644537,2.1457575289114694,21,4,1
2450,2.1028885298644537,2.1457575289114694,21,4,1
2451,2.1028885298644537,2.1457575289114694,21,4,1
2452,2.1028885298644537,2.1457575289114694,21,4,1
2453,2.1028885298644537,2.1457575289114694,21,4,1
2454,2.1028885298644537,2.1457575289114694,21,4,1
2455,2.1028885298644537,2.1457575289114694,21,4,1
2456,2.1028885298644537,2.1457575289114694,21,4,1
2457,2.1028885298644537,2.1457575289114694,21,4,1
2458,2.1028885298644537,2.1457575289114694,21,4,1
2459,2.1028885298644537,2.1457575289114694,21,4,1
2460,2.1028885298644537,2.1457575289114694,21,4,1
2461,2.1028885298644537,2.1457575289114694,21,4,1
2462,2.1028885298644537,2.1457575289114694,21,4,1
2463,2.1028885298644537,2.1457575289114694,21,4,1
2464,2.1028885298644537,2.1457575289114694,21,4,1
2465,2.1028885298644537,2.1457575289114694,21,4,1
2466,2.1028885298644537,2.1457575289114694,21,4,1
2467,2.1028885298644537,2.1457575289114694,21,4,1
2468,2.1028885298644537,2.1457575289114694,21,4,1
2469,2.1028885298644537,2.1457575289114694,21,4,1
2470,2.1028885298644537,2.1457575289114694,21,4,1
2471,2.1028885298644537,2.1457575289114694,21,4,1
2472,2.1028885298644537,2.1457575289114694,21,4,1
2473,2.1028885298644537,2.1457575289114694,21,4,1
2474,2.1028885298644537,2.1457575289114694,21,4,1
2475,2.1028885298644537,2.1457575289114694,21,4,1
2476,2.1028885298644537,2.1457575289114694,21,4,1
2477,2.1028885298644537,2.1457575289114694,21,4,1
2478,2.1028885298644537,2.1457575289114694,21,4,1
2479,2.1028885298644537,2.1457575289114694,21,4,1
2480,2.1028885298644537,2.1457575289114694,21,4,1
2481,2.1028885298644537,2.1457575289114694,21,4,1
2482,2.1028885298644537,2.1457575289114694,21,4,1
2483,2.1028885298644537,2.1457575289114694,21,4,1
2484,2.1028885298644537,2.1457575289114694,21,4,1
2485,2.1028885298644537,2.1457575289114694,21,4,1
2486,2.1028885298644537,2.1457575289114694,21,4,1
2487,2.1028885298644537,2.1457575289114694,21,4,1
2488,2.1028885298644537,2.1457575289114694,21,4,1
2489,2.1028885298644537,2.1457575289114694,21,4,1
2490,2.1028885298644537,2.1457575289114694,21,4,1
2491,2.1028885298644537,2.1457575289114694,21,4,1
2492,2.1028885298644537,2.1457575289114694,21,4,1
2493,2.1028885298644537,2.1457575289114694,21,4,1
2494,2.1028885298644537,2.1457575289114694,21,4,1
2495,2.1028885298644537,2.1457575289114694,21,4,1
2496,2.1028885298644537,2.1457575289114694,21,4,1
2497,2.1028885298644537,2.1457575289114694,21,4,1
2498,2.1028885298644537,2.1457575289114694,21,4,1
2499,2.1028885298644537,2.1457575289114694,21,4,1
2500,2.1028885298644537,2.1457575289114694,21,4,1
2501,2.1028885298644537,2.1457575289114694,21,4,1
2502,2.1028885298644537,2.1457575289114694,21,4,1
2503,2.1028885298644537,2.1457575289114694,21,4,1
2504,2.1028885298644537,2.1457575289114694,21,4,1
2505,2.1028885298644537,2.1457575289114694,21,4,1
2506,2.1028885298644537,2.1457575289114694,21,4,1
2507,2.1028885298644537,2.1457575289114694,21,4,1
2508,2.1028885298644537,2.1457575289114694,21,4,1
2509,2.1028885298644537,2.1457575289114694,21,4,1
2510,2.1028885298644537,2.1457575289114694,21,4,1
2511,2.1028885298644537,2.1457575289114694,21,4,1
2512,2.1028885298644537,2.1457575289114694,21,4,1
2513,2.1028885298644537,2.1457575289114694,21,4,1
2514,2.1028885298644537,2.1457575289114694,21,4,1
2515,2.1028885298644537,2.1457575289114694,21,4,1
2516,2.1028885298644537,2.1457575289114694,21,4,1
2517,2.1028885298644537,2.1457575289114694,21,4,1
2518,2.1028885298644537,2.1457575289114694,21,4,1
2519,2.1028885298644537,2.1457575289114694,21,4,1
2520,2.1028885298644537,2.1457575289114694,21,4,1
2521,2.1028885298644537,2.1457575289114694,21,4,1
2522,2.1028885298644537,2.1457575289114694,21,4,1
2523,2.1028885298644537,2.1457575289114694,21,4,1
2524,2.1028885298644537,2.1457575289114694,21,4,1
2525,2.1028885298644537,2.1457575289114694,21,4,1
2526,2.1028885298644537,2.1457575289114694,21,4,1
2527,2.1028885298644537,2.1457575289114694,21,4,1
2528,2.1028885298644537,2.1457575289114694,21,4,1
2529,2.1028885298644537,2.1457575289114694,21,4,1
2530,2.1028885298644537,2.1457575289114694,21,4,1
2531,2.1028885298644537,2.1457575289114694,21,4,1
2532,2.1028885298644537,2.1457575289114694,21,4,1
2533,2.1028885298644537,2.1457575289114694,21,4,1
2534,2.1028885298644537,2.1457575289114694,21,4,1
2535,2.1028885298644537,2.1457575289114694,21,4,1
2536,2.1028885298644537,2.1457575289114694,21,4,1
2537,2.1028885298644537,2.1457575289114694,21,4,1
2538,2.1028885298644537,2.1457575289114694,21,4,1
2539,2.1028885298644537,2.1457575289114694,21,4,1
2540,2.1028885298644537,2.1457575289114694,21,4,1
2541,2.1028885298644537,2.1457575289114694,21,4,1
2542,2.1028885298644537,2.1457575289114694,21,4,1
2543,2.1028885298644537,2.1457575289114694,21,4,1
2544,2.1028885298644537,2.1457575289114694,21,4,1
2545,2.1028885298644537,2.1457575289114694,21,4,1
2546,2.1028885298644537,2.1457575289114694,21,4,1
2547,2.1028885298644537,2.1457575289114694,21,4,1
2548,2.1028885298644537,2.1457575289114694,21,4,1
2549,2.1028885298644537,2.1457575289114694,21,4,1
2550,2.1028885298644537,2.1457575289114694,21,4,1
2551,2.1028885298644537,2.1457575289114694,21,4,1
2552,2.1028885298644537,2.1457575289114694,21,4,1
2553,2.1028885298644537,2.1457575289114694,21,4,1
2554,2.1028885298644537,2.1457575289114694,21,4,1
2555,2.1028885298644537,2.1457575289114694,21,4,1
2556,2.1028885298644537,2.1457575289114694,21,4,1
2557,2.1028885298644537,2.1457575289114694,21,4,1
2558,2.1028885298644537,2.1457575289114694,21,4,1
2559,2.1028885298644537,2.1457575289114694,21,4,1
2560,2.1028885298644537,2.1457575289114694,21,4,1
2561,2.1028885298644537,2.1457575289114694,21,4,1
2562,2.1028885298644537,2.1457575289114694,21,4,1
2563,2.1028885298644537,2.1457575289114694,21,4,1
2564,2.1028885298644537,2.1457575289114694,21,4,1
2565,2.1028885298644537,2.1457575289114694,21,4,1
2566,2.1028885298644537,2.1457575289114694,21,4,1
2567,2.1028885298644537,2.1457575289114694,21,4,1
2568,2.1028885298644537,2.1457575289114694,21,4,1
2569,2.1028885298644537,2.1457575289114694,21,4,1
2570,2.1028885298644537,2.1457575289114694,21,4,1
2571,2.1028885298644537,2.1457575289114694,21,4,1
2572,2.1028885298644537,2.1457575289114694,21,4,1
2573,2.1028885298644537,2.1457575289114694,21,4,1
2574,2.1028885298644537,2.1457575289114694,21,4,1
2575,2.1028885298644537,2.1457575289114694,21,4,1
2576,2.1028885298644537,2.1457575289114694,21,4,1
2577,2.1028885298644537,2.1457575289114694,21,4,1
2578,2.1028885298644537,2.1457575289114694,21,4,1
2579,2.1028885298644537,2.1457575289114694,21,4,1
2580,2.1028885298644537,2.1457575289114694,21,4,1
2581,2.1028885298644537,2.1457575289114694,21,4,1
2582,2.1028885298644537,2.1457575289114694,21,4,1
2583,2.1028885298644537,2.1457575289114694,21,4,1
2584,2.1028885298644537,2.1457575289114694,21,4,1
2585,2.1028885298644537,2.1457575289114694,21,4,1
2586,2.1028885298644537,2.1457575289114694,21,4,1
2587,2.1028885298644537,2.1457575289114694,21,4,1
2588,2.1028885298644537,2.1457575289114694,21,4,1
2589,2.1028885298644537,2.1457575289114694,21,4,1
2590,2.1028885298644537,2.1457575289114694,21,4,1
2591,2.1028885298644537,2.1457575289114694,21,4,1
2592,2.1028885298644537,2.1457575289114694,21,4,1
2593,2.1028885298644537,2.1457575289114694,21,4,1
2594,2.1028885298644537,2.1457575289114694,21,4,1
2595,2.1028885298644537,2.1457575289114694,21,4,1
2596,2.1028885298644537,2.1457575289114694,21,4,1
2597,2.1028885298644537,2.1457575289114694,21,4,1
2598,2.1028885298644537,2.1457575289114694,21,4,1
2599,2.1028885298644537,2.1457575289114694,21,4,1
2600,2.1028885298644537,2.1457575289114694,21,4,1
2601,2.1028885298644537,2.1457575289114694,21,4,1
2602,2.1028885298644537,2.1457575289114694,21,4,1
2603,2.1028885298644537,2.1457575289114694,21,4,1
2604,2.1028885298644537,2.1457575289114694,21,4,1
2605,2.1028885298644537,2.1457575289114694,21,4,1
2606,2.1028885298644537,2.1457575289114694,21,4,1
2607,2.1028885298644537,2.1457575289114694,21,4,1
2608,2.1028885298644537,2.1457575289114694,21,4,1
2609,2.1028885298644537,2.1457575289114694,21,4,1
2610,2.1028885298644537,2.1457575289114694,21,4,1
2611,2.1028885298644537,2.1457575289114694,21,4,1
2612,2.1028885298644537,2.1457575289114694,21,4,1
2613,2.1028885298644537,2.1457575289114694,21,4,1
2614,2.1028885298644537,2.1457575289114694,21,4,1
2615,2.1028885298644537,2.1457575289114694,21,4,1
2616,2.1028885298644537,2.1457575289114694,21,4,1
2617,2.1028885298644537,2.1457575289114694,21,4,1
2618,2.1028885298644537,2.1457575289114694,21,4,1
2619,2.1028885298644537,2.1457575289114694,21,4,1
2620,2.1028885298644537,2.1457575289114694,21,4,1
2621,2.1028885298644537,2.1457575289114694,21,4,1
2622,2.1028885298644537,2.1457575289114694,21,4,1
2623,2.1028885298644537,2.1457575289114694,21,4,1
2624,2.1028885298644537,2.1457575289114694,21,4,1
2625,2.1028885298644537,2.1457575289114694,21,4,1
2626,2.1028885298644537,2.1457575289114694,21,4,1
2627,2.1028885298644537,2.1457575289114694,21,4,1
2628,2.1028885298644537,2.1457575289114694,21,4,1
2629,2.1028885298644537,2.1457575289114694,21,4,1
2630,2.1028885298644537,2.1457575289114694,21,4,1
2631,2.1028885298644537,2.1457575289114694,21,4,1
2632,2.1028885298644537,2.1457575289114694,21,4,1
2633,2.1028885298644537,2.1457575289114694,21,4,1
2634,2.1028885298644537,2.1457575289114694,21,4,1
2635,2.1028885298644537,2.1457575289114694,21,4,1
2636,2.1028885298644537,2.1457575289114694,21,4,1
2637,2.1028885298644537,2.1457575289114694,21,4,1
2638,2.1028885298644537,2.1457575289114694,21,4,1
2639,2.1028885298644537,2.1457575289114694,21,4,1
2640,2.1028885298644537,2.1457575289114694,21,4,1
2641,2.1028885298644537,2.1457575289114694,21,4,1
2642,2.1028885298644537,2.1457575289114694,21,4,1
2643,2.1028885298644537,2.1457575289114694,21,4,1
2644,2.1028885298644537,2.1457575289114694,21,4,1
2645,2.1028885298644537,2.1457575289114694,21,4,1
2646,2.1028885298644537,2.1457575289114694,21,4,1
2647,2.1028885298644537,2.1457575289114694,21,4,1
2648,2.1028885298644537,2.1457575289114694,21,4,1
2649,2.1028885298644537,2.1457575289114694,21,4,1
2650,2.1028885298644537,2.1457575289114694,21,4,1
2651,2.1028885298644537,2.1457575289114694,21,4,1
2652,2.1028885298644537,2.1457575289114694,21,4,1
2653,2.1028885298644537,2.1457575289114694,21,4,1
